Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,City
07-04-2012 05:00,20.3,17.1,82,15,12.9,100.25,Cloudy,Philadelphia
07-04-2012 06:00,20.5,17.3,82,15,16.1,100.24,Cloudy,San Antonio
07-04-2012 07:00,21.1,17.7,81,15,16.1,100.24,Cloudy,San Diego
07-04-2012 08:00,22.3,18.1,77,17,16.1,100.23,Cloudy,Dallas
07-04-2012 09:00,23.2,18.4,74,17,16.1,100.2,Mostly Cloudy,San Jose
07-04-2012 10:00,24.6,18.9,71,19,19.3,100.16,Cloudy,Austin
07-04-2012 11:00,24.8,18.9,70,24,19.3,100.13,Cloudy,Jacksonville
07-04-2012 12:00,26.1,20.2,70,24,19.3,100.14,Cloudy,Fort Worth
07-04-2012 13:00,27,20.1,66,24,19.3,100.07,Mostly Cloudy,Columbus
07-04-2012 14:00,27.5,19.9,63,24,19.3,100.04,Mostly Cloudy,Charlotte
07-04-2012 15:00,28.4,19.9,60,19,19.3,99.98,Mostly Cloudy,New York
07-04-2012 16:00,26.7,20.1,67,15,24.1,99.84,Thunderstorms,Los Angeles
07-04-2012 17:00,21.6,20,91,11,24.1,100.02,"Thunderstorms,Rain Showers",Chicago
07-04-2012 18:00,23.4,20.7,85,9,24.1,100.06,Mainly Clear,Houston
07-04-2012 19:00,23.3,20.2,83,6,24.1,100.09,Mainly Clear,Phoenix
07-04-2012 20:00,21.8,19.1,85,9,24.1,100.15,Mainly Clear,Philadelphia
07-04-2012 21:00,21.2,18.3,84,9,25,100.25,Mainly Clear,San Antonio
07-04-2012 22:00,21.1,16.9,77,17,25,100.31,Clear,San Diego
07-04-2012 23:00,19.1,15.9,82,11,25,100.37,Clear,Dallas
07-05-2012 00:00,17.9,14.8,82,9,25,100.38,Clear,San Jose
07-05-2012 01:00,17.2,14.8,86,6,25,100.45,Mainly Clear,Austin
07-05-2012 02:00,16.6,14.6,88,11,25,100.43,Mainly Clear,Jacksonville
07-05-2012 03:00,16.8,14.6,87,11,25,100.46,Mainly Clear,Fort Worth
07-05-2012 04:00,15.8,14.1,90,7,24.1,100.47,Mainly Clear,Columbus
07-05-2012 05:00,16.1,14.5,90,9,24.1,100.56,Mainly Clear,Charlotte
07-05-2012 06:00,18.3,14.5,79,13,24.1,100.62,Mainly Clear,New York
07-05-2012 07:00,19.4,14.7,74,17,24.1,100.68,Mainly Clear,Los Angeles
07-05-2012 08:00,20.4,15,71,7,24.1,100.73,Mainly Clear,Chicago
07-05-2012 09:00,21.1,15.3,69,6,48.3,100.74,Mostly Cloudy,Houston
07-05-2012 10:00,22,15.6,67,9,48.3,100.72,Mostly Cloudy,Phoenix
07-05-2012 11:00,23.3,16.3,65,7,48.3,100.69,Cloudy,Philadelphia
07-05-2012 12:00,23.3,16.3,65,6,48.3,100.68,Cloudy,San Antonio
07-05-2012 13:00,24.3,16.8,63,9,48.3,100.66,Cloudy,San Diego
07-05-2012 14:00,24.5,16.1,59,11,48.3,100.66,Mostly Cloudy,Dallas
07-05-2012 15:00,24.3,16.7,63,11,48.3,100.69,Mostly Cloudy,San Jose
07-05-2012 16:00,24.8,17.9,66,17,48.3,100.66,Mostly Cloudy,Austin
07-05-2012 17:00,25.8,17.5,60,17,48.3,100.65,Mainly Clear,Jacksonville
07-05-2012 18:00,25,17.2,62,19,48.3,100.64,Mainly Clear,Fort Worth
07-05-2012 19:00,24.5,17.4,65,15,48.3,100.65,Mainly Clear,Columbus
07-05-2012 20:00,23.4,17.2,68,13,48.3,100.69,Clear,Charlotte
07-05-2012 21:00,23.1,17.1,69,9,25,100.76,Clear,New York
07-05-2012 22:00,21.9,17.6,77,9,25,100.76,Clear,Los Angeles
07-05-2012 23:00,20.8,17.6,82,7,25,100.74,Clear,Chicago
07-06-2012 00:00,20.5,17.2,81,7,25,100.73,Mainly Clear,Houston
07-06-2012 01:00,20.7,17.4,81,0,25,100.75,Mainly Clear,Phoenix
07-06-2012 02:00,19.9,16.9,83,4,25,100.74,Clear,Philadelphia
07-06-2012 03:00,19.1,16.1,83,7,25,100.76,Clear,San Antonio
07-06-2012 04:00,19.3,16.2,82,7,25,100.75,Clear,San Diego
07-06-2012 05:00,19.3,16.3,83,6,48.3,100.78,Mainly Clear,Dallas
07-06-2012 06:00,20.7,17.5,82,9,48.3,100.79,Mostly Cloudy,San Jose
07-06-2012 07:00,20.6,16.8,79,13,48.3,100.79,Mostly Cloudy,Austin
07-06-2012 08:00,22.1,16.7,71,15,48.3,100.76,Mostly Cloudy,Jacksonville
07-06-2012 09:00,23.8,16.9,65,19,48.3,100.69,Cloudy,Fort Worth
07-06-2012 10:00,25.7,18.3,64,15,48.3,100.65,Cloudy,Columbus
07-06-2012 11:00,26.9,18.1,59,15,48.3,100.61,Cloudy,Charlotte
07-06-2012 12:00,27.7,17.6,54,22,48.3,100.52,Cloudy,New York
07-06-2012 13:00,28.5,18.5,55,22,24.1,100.5,Cloudy,Los Angeles
07-06-2012 14:00,29,18.5,53,22,24.1,100.45,Cloudy,Chicago
07-06-2012 15:00,29.6,19.7,55,20,24.1,100.47,Cloudy,Houston
07-06-2012 16:00,30.5,20.4,55,20,24.1,100.41,Cloudy,Phoenix
07-06-2012 17:00,29.5,20.2,57,15,24.1,100.38,Cloudy,Philadelphia
07-06-2012 18:00,29.7,20.8,59,11,24.1,100.33,Cloudy,San Antonio
07-06-2012 19:00,29.1,20.9,61,15,24.1,100.36,Cloudy,San Diego
07-06-2012 20:00,28.7,21.2,64,13,24.1,100.33,Cloudy,Dallas
07-06-2012 21:00,28.3,21.7,67,7,25,100.36,Cloudy,San Jose
07-06-2012 22:00,26.8,21.9,75,9,25,100.39,Cloudy,Austin
07-06-2012 23:00,26.3,21,73,11,25,100.46,Rain Showers,Jacksonville
07-07-2012 00:00,25.8,20.8,74,6,25,100.44,Cloudy,Fort Worth
07-07-2012 01:00,25.1,17.2,62,11,25,100.4,Cloudy,Columbus
07-07-2012 02:00,24,16.3,62,7,25,100.33,Cloudy,Charlotte
07-07-2012 03:00,24.1,16,61,9,25,100.38,Cloudy,New York
07-07-2012 04:00,23.9,16,61,13,25,100.47,Cloudy,Los Angeles
07-07-2012 05:00,22.2,17,72,11,25,100.52,Rain,Chicago
07-07-2012 06:00,23.2,17.4,70,9,24.1,100.45,Cloudy,Houston
07-07-2012 07:00,23.5,17.1,67,19,24.1,100.42,Mostly Cloudy,Phoenix
07-07-2012 08:00,23.3,16.3,65,17,24.1,100.4,Cloudy,Philadelphia
07-07-2012 09:00,23.1,16.1,65,15,24.1,100.42,Mostly Cloudy,San Antonio
07-07-2012 10:00,24.1,16,61,19,24.1,100.43,Mostly Cloudy,San Diego
07-07-2012 11:00,24.4,16.2,60,17,24.1,100.44,Mostly Cloudy,Dallas
07-07-2012 12:00,26.5,16.5,54,22,24.1,100.42,Mainly Clear,San Jose
07-07-2012 13:00,27.8,16.4,50,20,48.3,100.37,Mainly Clear,Austin
07-07-2012 14:00,28.8,16.5,47,17,48.3,100.32,Mainly Clear,Jacksonville
07-07-2012 15:00,28.9,16.4,47,22,48.3,100.28,Mostly Cloudy,Fort Worth
07-07-2012 16:00,29.1,15.7,44,17,48.3,100.28,Mostly Cloudy,Columbus
07-07-2012 17:00,28.7,14.5,42,20,48.3,100.28,Mainly Clear,Charlotte
07-07-2012 18:00,27.7,15.3,47,15,48.3,100.33,Mainly Clear,New York
07-07-2012 19:00,26.4,15.1,50,13,48.3,100.4,Mostly Cloudy,Los Angeles
07-07-2012 20:00,25.5,14.5,51,9,48.3,100.43,Mostly Cloudy,Chicago
07-07-2012 21:00,24.5,14.7,54,11,25,100.48,Mostly Cloudy,Houston
07-07-2012 22:00,23.2,15.1,60,9,25,100.49,Mainly Clear,Phoenix
07-07-2012 23:00,23.8,13.9,54,17,25,100.53,Mainly Clear,Philadelphia
07-08-2012 00:00,22,13.6,59,17,25,100.56,Mainly Clear,San Antonio
07-08-2012 01:00,21,12.9,60,15,25,100.59,Mainly Clear,San Diego
07-08-2012 02:00,20,12.7,63,11,25,100.62,Mainly Clear,Dallas
07-08-2012 03:00,17.7,11.7,68,7,25,100.64,Mainly Clear,San Jose
07-08-2012 04:00,16.3,12.2,77,7,24.1,100.7,Clear,Austin
07-08-2012 05:00,16.6,13.1,80,9,24.1,100.76,Mainly Clear,Jacksonville
07-08-2012 06:00,18.6,12.5,68,15,48.3,100.8,Mainly Clear,Fort Worth
07-08-2012 07:00,18.8,12.2,65,20,48.3,100.83,Mainly Clear,Columbus
07-08-2012 08:00,19.3,6.5,43,22,48.3,100.84,Mainly Clear,Charlotte
07-08-2012 09:00,20.6,8.5,46,20,48.3,100.81,Clear,New York
07-08-2012 10:00,21.6,7.8,41,22,48.3,100.82,Clear,Los Angeles
07-08-2012 11:00,22,7.1,38,19,48.3,100.81,Clear,Chicago
07-08-2012 12:00,23,7.8,38,24,48.3,100.79,Clear,Houston
07-08-2012 13:00,23.9,7.7,35,17,48.3,100.76,Mainly Clear,Phoenix
07-08-2012 14:00,24.5,9.6,39,17,48.3,100.72,Mainly Clear,Philadelphia
07-08-2012 15:00,24.3,8.5,37,15,48.3,100.72,Mainly Clear,San Antonio
07-08-2012 16:00,24.5,7.7,34,24,48.3,100.72,Mainly Clear,San Diego
07-08-2012 17:00,24.2,7.8,35,26,48.3,100.7,Mainly Clear,Dallas
07-08-2012 18:00,23.6,8.3,38,20,48.3,100.69,Mainly Clear,San Jose
07-08-2012 19:00,22.2,8.5,41,19,48.3,100.72,Mainly Clear,Austin
07-08-2012 20:00,20.3,8.4,46,11,48.3,100.74,Clear,Jacksonville
07-08-2012 21:00,19.8,8,46,9,25,100.8,Clear,Fort Worth
07-08-2012 22:00,17.9,8.1,53,7,25,100.81,Clear,Columbus
07-08-2012 23:00,17.1,8.4,57,9,25,100.85,Clear,Charlotte
07-09-2012 00:00,16,8.9,63,13,25,100.83,Clear,New York
07-09-2012 01:00,14.4,9,70,9,25,100.84,Clear,Los Angeles
07-09-2012 02:00,14.9,9.1,68,9,25,100.86,Clear,Chicago
07-09-2012 03:00,13.2,9,76,9,25,100.88,Mainly Clear,Houston
07-09-2012 04:00,13.5,8.9,74,9,25,100.91,Mainly Clear,Phoenix
07-09-2012 05:00,12.8,9.4,80,7,24.1,100.98,Mainly Clear,Philadelphia
07-09-2012 06:00,16.1,9.6,65,13,48.3,101.07,Mainly Clear,San Antonio
07-09-2012 07:00,17.8,8.7,55,11,48.3,101.1,Clear,San Diego
07-09-2012 08:00,18.2,8.1,52,11,48.3,101.13,Clear,Dallas
07-09-2012 09:00,19.2,7.9,48,9,48.3,101.13,Clear,San Jose
07-09-2012 10:00,19.9,7.5,45,17,48.3,101.12,Clear,Austin
07-09-2012 11:00,21.4,7.9,42,20,48.3,101.09,Clear,Jacksonville
07-09-2012 12:00,22.2,7.1,38,13,48.3,101.07,Clear,Fort Worth
07-09-2012 13:00,23.1,7.9,38,19,48.3,101.04,Mainly Clear,Columbus
07-09-2012 14:00,24.3,6.5,32,22,48.3,101.01,Mainly Clear,Charlotte
07-09-2012 15:00,24.4,5.3,29,17,48.3,101,Mainly Clear,New York
07-09-2012 16:00,24.5,4.7,28,15,48.3,100.99,Mainly Clear,Los Angeles
07-09-2012 17:00,24.2,5.3,29,11,48.3,100.98,Mainly Clear,Chicago
07-09-2012 18:00,23.6,6.9,34,13,48.3,101,Mainly Clear,Houston
07-09-2012 19:00,22.3,7.2,38,13,48.3,101.01,Mainly Clear,Phoenix
07-09-2012 20:00,19.5,7.9,47,7,48.3,101.02,Clear,Philadelphia
07-09-2012 21:00,19.9,8.1,46,6,25,101.05,Mainly Clear,San Antonio
07-09-2012 22:00,17.6,9,57,4,25,101.04,Clear,San Diego
07-09-2012 23:00,16.3,9.6,64,6,25,101.05,Mainly Clear,Dallas
07-10-2012 00:00,18.2,11.2,64,7,25,101.04,Clear,San Jose
07-10-2012 01:00,18.7,9.4,55,13,25,101.04,Clear,Austin
07-10-2012 02:00,17,9.8,63,7,25,101.06,Clear,Jacksonville
07-10-2012 03:00,16.6,11,69,9,25,101.06,Clear,Fort Worth
07-10-2012 04:00,16.4,12.4,77,11,24.1,101.11,Clear,Columbus
07-10-2012 05:00,16.6,11.7,73,9,48.3,101.15,Mainly Clear,Charlotte
07-10-2012 06:00,17.1,12.3,73,9,48.3,101.19,Mainly Clear,New York
07-10-2012 07:00,19.3,11.8,62,9,48.3,101.22,Mainly Clear,Los Angeles
07-10-2012 08:00,20.4,13.7,65,15,48.3,101.22,Mainly Clear,Chicago
07-10-2012 09:00,22.3,12.9,55,9,48.3,101.24,Mainly Clear,Houston
07-10-2012 10:00,23.6,11.6,47,9,48.3,101.23,Mainly Clear,Phoenix
07-10-2012 11:00,25,10.7,41,15,48.3,101.21,Mainly Clear,Philadelphia
07-10-2012 12:00,25.9,9.4,35,26,48.3,101.15,Mainly Clear,San Antonio
07-10-2012 13:00,25.8,8.5,33,22,48.3,101.14,Mainly Clear,San Diego
07-10-2012 14:00,27,10.7,36,19,48.3,101.11,Mostly Cloudy,Dallas
07-10-2012 15:00,26.5,11.2,38,19,48.3,101.09,Mainly Clear,San Jose
07-10-2012 16:00,26.1,10.6,38,13,48.3,101.09,Mostly Cloudy,Austin
07-10-2012 17:00,26.5,10.3,36,13,48.3,101.1,Mainly Clear,Jacksonville
07-10-2012 18:00,25.6,9.1,35,19,48.3,101.13,Mainly Clear,Fort Worth
07-10-2012 19:00,23.9,10.1,42,13,48.3,101.18,Mainly Clear,Columbus
07-10-2012 20:00,21.5,9.5,46,11,48.3,101.26,Clear,Charlotte
07-10-2012 21:00,21.9,7.7,40,11,25,101.34,Mainly Clear,New York
07-10-2012 22:00,20.2,6.6,41,7,25,101.37,Clear,Los Angeles
07-10-2012 23:00,17.7,7.8,52,9,25,101.43,Clear,Chicago
07-11-2012 00:00,18.5,6.5,45,7,25,101.45,Clear,Houston
07-11-2012 01:00,15.5,8.2,62,0,25,101.5,Clear,Phoenix
07-11-2012 02:00,14.9,8,63,4,25,101.52,Clear,Philadelphia
07-11-2012 03:00,15.1,6,54,4,25,101.55,Clear,San Antonio
07-11-2012 04:00,13.5,8.6,72,4,24.1,101.6,Clear,San Diego
07-11-2012 05:00,13.1,8.7,75,4,48.3,101.66,Clear,Dallas
07-11-2012 06:00,15.4,9.9,70,6,48.3,101.71,Clear,San Jose
07-11-2012 07:00,18.2,9.6,57,4,48.3,101.73,Clear,Austin
07-11-2012 08:00,20.4,8.9,48,4,48.3,101.75,Clear,Jacksonville
07-11-2012 09:00,22.5,9.5,44,9,48.3,101.73,Clear,Fort Worth
07-11-2012 10:00,23.9,9.2,39,7,48.3,101.74,Mainly Clear,Columbus
07-11-2012 11:00,24.9,10.1,39,9,48.3,101.72,Mainly Clear,Charlotte
07-11-2012 12:00,26.4,8.7,33,13,48.3,101.69,Mainly Clear,New York
07-11-2012 13:00,26.7,9.3,33,15,48.3,101.66,Mainly Clear,Los Angeles
07-11-2012 14:00,27.4,9.4,32,13,48.3,101.61,Mostly Cloudy,Chicago
07-11-2012 15:00,27.8,8.9,31,19,48.3,101.59,Mostly Cloudy,Houston
07-11-2012 16:00,27.6,8.9,31,20,48.3,101.54,Mostly Cloudy,Phoenix
07-11-2012 17:00,27.5,10.1,34,19,48.3,101.5,Mostly Cloudy,Philadelphia
07-11-2012 18:00,27.3,8,30,19,48.3,101.48,Mostly Cloudy,San Antonio
07-11-2012 19:00,26.5,8.8,33,13,24.1,101.5,Mostly Cloudy,San Diego
07-11-2012 20:00,25.6,10.5,39,9,25,101.49,Mainly Clear,Dallas
07-11-2012 21:00,22.5,11.8,51,13,25,101.53,Mainly Clear,San Jose
07-11-2012 22:00,21.8,11.2,51,9,25,101.5,Mainly Clear,Austin
07-11-2012 23:00,22.8,11.8,50,17,25,101.5,Clear,Jacksonville
07-12-2012 00:00,21.8,12.8,57,11,25,101.5,Clear,Fort Worth
07-12-2012 01:00,18.5,13.3,72,6,25,101.5,Clear,Columbus
07-12-2012 02:00,20.6,12.9,61,6,25,101.49,Clear,Charlotte
07-12-2012 03:00,20.6,12.5,60,11,25,101.5,Clear,New York
07-12-2012 04:00,20.3,12.6,61,7,24.1,101.52,Mainly Clear,Los Angeles
07-12-2012 05:00,17.7,12.8,73,9,48.3,101.56,Mainly Clear,Chicago
07-12-2012 06:00,20.2,12.2,60,17,48.3,101.57,Mainly Clear,Houston
07-12-2012 07:00,21.6,12.6,57,15,48.3,101.58,Mainly Clear,Phoenix
07-12-2012 08:00,22.6,13.2,55,13,48.3,101.59,Mainly Clear,Philadelphia
07-12-2012 09:00,24.2,16.1,61,15,48.3,101.56,Mainly Clear,San Antonio
07-12-2012 10:00,26,14.8,50,20,48.3,101.57,Mainly Clear,San Diego
07-12-2012 11:00,27.6,13.5,42,22,48.3,101.54,Mainly Clear,Dallas
07-12-2012 12:00,29,13.9,40,22,48.3,101.5,Mainly Clear,San Jose
07-12-2012 13:00,29.6,13.6,38,24,48.3,101.46,Mainly Clear,Austin
07-12-2012 14:00,30.8,13.5,35,24,48.3,101.44,Mostly Cloudy,Jacksonville
07-12-2012 15:00,30.6,12.9,34,24,48.3,101.38,Mostly Cloudy,Fort Worth
07-12-2012 16:00,30.4,13,34,24,48.3,101.37,Mostly Cloudy,Columbus
07-12-2012 17:00,29.8,13.1,36,19,48.3,101.33,Mostly Cloudy,Charlotte
07-12-2012 18:00,29.1,13.6,39,13,48.3,101.32,Cloudy,New York
07-12-2012 19:00,28.2,14,42,11,24.1,101.34,Cloudy,Los Angeles
07-12-2012 20:00,26.9,14.6,47,7,25,101.36,Mostly Cloudy,Chicago
07-12-2012 21:00,25.7,15,52,6,25,101.41,Mainly Clear,Houston
07-12-2012 22:00,24.4,17.1,64,9,25,101.4,Mainly Clear,Phoenix
07-12-2012 23:00,23.5,16.1,63,11,25,101.41,Mainly Clear,Philadelphia
7/13/2012 0:00,21.8,16.7,73,6,25,101.45,Mainly Clear,San Antonio
7/13/2012 1:00,22.6,15.5,64,7,25,101.44,Mainly Clear,San Diego
7/13/2012 2:00,22.4,14.6,61,9,25,101.37,Mainly Clear,Dallas
7/13/2012 3:00,21.1,14.7,67,11,25,101.45,Mainly Clear,San Jose
7/13/2012 4:00,20.8,14.6,68,13,24.1,101.49,Clear,Austin
7/13/2012 5:00,20.7,14.7,68,15,24.1,101.56,Mainly Clear,Jacksonville
7/13/2012 6:00,21.7,15.7,69,15,24.1,101.57,Mainly Clear,Fort Worth
7/13/2012 7:00,22.5,15.1,63,15,48.3,101.59,Mostly Cloudy,Columbus
7/13/2012 8:00,24.4,15.1,56,13,24.1,101.61,Mostly Cloudy,Charlotte
7/13/2012 9:00,25.9,16.5,56,15,48.3,101.6,Mostly Cloudy,New York
7/13/2012 10:00,27.2,17.2,54,15,48.3,101.59,Mostly Cloudy,Los Angeles
7/13/2012 11:00,29,16.1,46,17,48.3,101.57,Mainly Clear,Chicago
7/13/2012 12:00,30.1,15.2,40,19,48.3,101.54,Mainly Clear,Houston
7/13/2012 13:00,31.2,14.6,37,20,48.3,101.51,Mainly Clear,Phoenix
7/13/2012 14:00,32.1,10.2,26,20,48.3,101.49,Mainly Clear,Philadelphia
7/13/2012 15:00,31.9,12.3,30,22,48.3,101.46,Clear,San Antonio
7/13/2012 16:00,31.6,11.8,30,22,48.3,101.4,Clear,San Diego
7/13/2012 17:00,31.4,13.8,34,20,48.3,101.36,Mainly Clear,Dallas
7/13/2012 18:00,30.9,14.5,37,13,48.3,101.33,Clear,San Jose
7/13/2012 19:00,29.9,15.4,41,11,24.1,101.33,Mainly Clear,Austin
7/13/2012 20:00,28.5,15.8,46,11,25,101.35,Mainly Clear,Jacksonville
7/13/2012 21:00,27.4,16.4,51,11,25,101.38,Mainly Clear,Fort Worth
7/13/2012 22:00,26.6,16.4,54,9,25,101.37,Clear,Columbus
7/13/2012 23:00,26,16.2,55,7,25,101.38,Clear,Charlotte
7/14/2012 0:00,25.2,16.6,59,11,25,101.38,Clear,New York
7/14/2012 1:00,25,15.4,55,15,25,101.37,Clear,Los Angeles
7/14/2012 2:00,24.2,15.6,59,11,25,101.34,Clear,Chicago
7/14/2012 3:00,23.3,15.3,61,13,25,101.35,Clear,Houston
7/14/2012 4:00,23.1,15.4,62,15,24.1,101.4,Clear,Phoenix
7/14/2012 5:00,23,16.7,68,13,24.1,101.45,Mainly Clear,Philadelphia
7/14/2012 6:00,23.4,16.8,66,15,24.1,101.47,Mainly Clear,San Antonio
7/14/2012 7:00,24.3,17,64,13,24.1,101.49,Mainly Clear,San Diego
7/14/2012 8:00,25.7,16.7,58,17,24.1,101.49,Mainly Clear,Dallas
7/14/2012 9:00,27.3,17,53,15,48.3,101.45,Mainly Clear,San Jose
7/14/2012 10:00,30.2,17.7,47,17,48.3,101.46,Mainly Clear,Austin
7/14/2012 11:00,29.6,19.8,56,17,48.3,101.44,Mainly Clear,Jacksonville
7/14/2012 12:00,31.7,19.7,49,22,48.3,101.41,Mainly Clear,Fort Worth
7/14/2012 13:00,31.9,19.3,47,19,48.3,101.37,Mainly Clear,Columbus
7/14/2012 14:00,32.7,15.3,35,28,48.3,101.35,Mainly Clear,Charlotte
7/14/2012 15:00,33,16.8,38,22,48.3,101.31,Mainly Clear,New York
7/14/2012 16:00,32.9,15.3,35,24,48.3,101.26,Mainly Clear,Los Angeles
7/14/2012 17:00,32.5,16.5,38,19,48.3,101.22,Mainly Clear,Chicago
7/14/2012 18:00,31.5,18.4,46,15,24.1,101.19,Mainly Clear,Houston
7/14/2012 19:00,30.8,18.2,47,11,24.1,101.21,Mainly Clear,Phoenix
7/14/2012 20:00,29.8,17.7,48,9,25,101.22,Mainly Clear,Philadelphia
7/14/2012 21:00,28.3,18.8,56,9,25,101.28,Clear,San Antonio
7/14/2012 22:00,27.8,18.3,56,11,25,101.29,Clear,San Diego
7/14/2012 23:00,26,19.2,66,9,25,101.31,Clear,Dallas
7/15/2012 0:00,25.5,18.9,67,7,25,101.32,Clear,San Jose
7/15/2012 1:00,25.2,18.7,67,9,25,101.29,Clear,Austin
7/15/2012 2:00,24.5,18.9,71,9,25,101.28,Mainly Clear,Jacksonville
7/15/2012 3:00,24.1,18.6,71,11,25,101.26,Clear,Fort Worth
7/15/2012 4:00,21.6,17.8,79,7,24.1,101.24,Mainly Clear,Columbus
7/15/2012 5:00,23.2,18.4,74,9,24.1,101.26,Mostly Cloudy,Charlotte
7/15/2012 6:00,23.9,18.4,71,9,24.1,101.23,Cloudy,New York
7/15/2012 7:00,24.5,18.3,68,9,24.1,101.24,Cloudy,Los Angeles
7/15/2012 8:00,25.8,17.9,62,15,24.1,101.24,Cloudy,Chicago
7/15/2012 9:00,26.5,18.8,63,13,24.1,101.21,Mostly Cloudy,Houston
7/15/2012 10:00,28.1,19.2,58,13,24.1,101.17,Cloudy,Phoenix
7/15/2012 11:00,29.3,20.2,58,15,48.3,101.14,Cloudy,Philadelphia
7/15/2012 12:00,29.4,19.7,56,9,48.3,101.06,Cloudy,San Antonio
7/15/2012 13:00,30.5,19.2,51,15,24.1,100.98,Cloudy,San Diego
7/15/2012 14:00,30.2,20.3,55,17,24.1,100.92,Cloudy,Dallas
7/15/2012 15:00,22.7,20.9,90,24,12.9,100.92,"Thunderstorms,Rain Showers",San Jose
7/15/2012 16:00,24,20.5,81,0,24.1,100.78,Cloudy,Austin
7/15/2012 17:00,23.5,20.6,84,11,24.1,100.78,Cloudy,Jacksonville
7/15/2012 18:00,24.4,20.5,79,0,25,100.79,Cloudy,Fort Worth
7/15/2012 19:00,23.8,21.1,85,20,25,100.73,Mostly Cloudy,Columbus
7/15/2012 20:00,23.2,19.5,80,6,25,100.73,Mostly Cloudy,Charlotte
7/15/2012 21:00,23,19,78,9,25,100.72,Mainly Clear,New York
7/15/2012 22:00,22.2,18.9,82,7,25,100.67,Mainly Clear,Los Angeles
7/15/2012 23:00,21.8,19.1,85,6,25,100.67,Mainly Clear,Chicago
7/16/2012 0:00,21.2,19,87,6,25,100.64,Mostly Cloudy,Houston
7/16/2012 1:00,21.6,19.4,87,0,25,100.62,Thunderstorms,Phoenix
7/16/2012 2:00,20.4,18.6,89,6,19.3,100.52,Rain Showers,Philadelphia
7/16/2012 3:00,20.8,19.2,91,7,25,100.52,Cloudy,San Antonio
7/16/2012 4:00,20.4,19.2,93,0,19.3,100.52,Mostly Cloudy,San Diego
7/16/2012 5:00,20.3,19.6,96,4,9.7,100.55,Fog,Dallas
7/16/2012 6:00,21.8,19.8,88,6,19.3,100.55,Mainly Clear,San Jose
7/16/2012 7:00,23,19.8,82,6,24.1,100.57,Mostly Cloudy,Austin
7/16/2012 8:00,24.5,20.8,80,7,24.1,100.57,Mostly Cloudy,Jacksonville
7/16/2012 9:00,25.7,20.8,74,9,24.1,100.56,Mostly Cloudy,Fort Worth
7/16/2012 10:00,26.8,20.9,70,9,24.1,100.55,Mostly Cloudy,Columbus
7/16/2012 11:00,27.4,20.4,66,13,24.1,100.54,Mostly Cloudy,Charlotte
7/16/2012 12:00,27.4,20.3,65,11,24.1,100.52,Mostly Cloudy,New York
7/16/2012 13:00,28.1,19.9,61,15,24.1,100.45,Mostly Cloudy,Los Angeles
7/16/2012 14:00,28.1,20.7,64,13,24.1,100.43,Cloudy,Chicago
7/16/2012 15:00,28.6,20,60,11,24.1,100.39,Cloudy,Houston
7/16/2012 16:00,28.8,17.5,50,15,24.1,100.35,Mostly Cloudy,Phoenix
7/16/2012 17:00,28.7,16.1,46,19,24.1,100.35,Mostly Cloudy,Philadelphia
7/16/2012 18:00,27.6,16.6,51,15,24.1,100.35,Mostly Cloudy,San Antonio
7/16/2012 19:00,26.5,17.2,57,4,24.1,100.32,Mostly Cloudy,San Diego
7/16/2012 20:00,24.3,17.9,67,7,24.1,100.3,Mostly Cloudy,Dallas
7/16/2012 21:00,24.5,18.5,69,4,25,100.37,Cloudy,San Jose
7/16/2012 22:00,24.2,17.7,67,9,25,100.38,Mostly Cloudy,Austin
7/16/2012 23:00,23.5,18,71,6,25,100.36,Cloudy,Jacksonville
7/17/2012 0:00,23.8,17.6,68,0,25,100.33,Cloudy,Fort Worth
7/17/2012 1:00,24.4,17,63,6,25,100.28,Mostly Cloudy,Columbus
7/17/2012 2:00,23.9,19.3,75,6,25,100.21,Cloudy,Charlotte
7/17/2012 3:00,23.3,19.9,81,4,25,100.14,Cloudy,New York
7/17/2012 4:00,22.8,20.4,86,7,12.9,100.1,Rain,Los Angeles
7/17/2012 5:00,20.6,18.6,88,19,4.8,100.08,"Thunderstorms,Rain,Fog",Chicago
7/17/2012 6:00,19.6,18.5,93,15,3.2,100.01,"Thunderstorms,Moderate Rain Showers,Fog",Houston
7/17/2012 7:00,19.9,19.1,95,9,6.4,99.99,"Drizzle,Fog",Phoenix
7/17/2012 8:00,21.5,20.4,93,19,12.9,99.87,Rain,Philadelphia
7/17/2012 9:00,22.9,21.3,91,17,9.7,99.84,"Thunderstorms,Rain Showers,Fog",San Antonio
7/17/2012 10:00,24.7,20.8,79,19,16.1,99.79,Mostly Cloudy,San Diego
7/17/2012 11:00,27.2,20.4,66,22,16.1,99.75,Mainly Clear,Dallas
7/17/2012 12:00,28.3,21,65,17,16.1,99.72,Cloudy,San Jose
7/17/2012 13:00,29.4,22.3,66,9,19.3,99.66,Cloudy,Austin
7/17/2012 14:00,25.5,23.1,87,17,6.4,99.65,"Thunderstorms,Rain Showers",Jacksonville
7/17/2012 15:00,25.8,22,80,4,24.1,99.69,Cloudy,Fort Worth
7/17/2012 16:00,23.8,21.7,88,24,16.1,99.81,"Thunderstorms,Rain Showers",Columbus
7/17/2012 17:00,25.9,22.2,80,7,24.1,99.83,Cloudy,Charlotte
